year,ID,start_V,end_V,LMI,duration_before_LMI,duration_after_LMI,intensity_range_1,intensity_range_2,total_intensity_range,start_P,end_P,LMP,type,start_lat,LMI_lat,end_lat
1986,WP231986,35.0,23.0,55.0,79.5,103.5,20.0,32.0,52.0,996.0,1006.0,985.0,medium,7.9,17.8,11.9
1987,WP231987,35.0,20.0,145.0,139.5,115.5,110.0,125.0,235.0,1000.0,1008.0,930.0,long,4.5,13.1,16.3
1988,WP231988,35.0,23.0,125.0,73.5,121.5,90.0,102.0,192.0,996.0,1008.0,950.0,medium,9.9,14.6,17.5
1989,WP231989,35.0,23.0,50.0,73.5,34.5,15.0,27.0,42.0,990.0,998.0,985.0,medium,28.2,36.9,36.4
1990,WP231990,35.0,25.0,35.0,1.5,31.5,0.0,10.0,10.0,996.0,1000.0,996.0,short,13.3,13.3,14.2
1991,WP231991,35.0,48.0,115.0,91.5,154.5,80.0,67.0,147.0,1000.0,980.0,930.0,long,18.6,19.4,38.5
1992,WP231992,35.0,40.0,155.0,133.5,100.5,120.0,115.0,235.0,1002.0,994.0,915.0,long,15.7,19.1,31.1
1993,WP231993,35.0,63.0,100.0,55.5,52.5,65.0,37.0,102.0,998.0,978.0,950.0,medium,14.1,22.9,36.9
1994,WP231994,35.0,25.0,45.0,37.5,55.5,10.0,20.0,30.0,998.0,1008.0,990.0,short,16.4,19.2,24.4
1996,WP231996,35.0,15.0,140.0,55.5,73.5,105.0,125.0,230.0,1000.0,1004.0,940.0,medium,15.1,19.2,25.1
1997,WP231997,35.0,35.0,40.0,37.5,25.5,5.0,5.0,10.0,1006.0,1006.0,1006.0,short,23.2,26.4,28.5
1998,WP231998,35.0,30.0,45.0,13.5,31.5,10.0,15.0,25.0,998.0,1002.0,992.0,short,12.5,13.0,14.2
1999,WP231999,35.0,30.0,45.0,34.5,52.5,10.0,15.0,25.0,990.0,999.0,985.0,short,29.5,29.8,34.5
2000,WP232000,35.0,25.0,95.0,67.5,43.5,60.0,70.0,130.0,990.0,1000.0,955.0,medium,18.3,18.4,17.9
2001,WP232001,35.0,29.0,95.0,91.5,103.5,60.0,66.0,126.0,1002.0,1004.0,965.0,medium,19.4,21.6,28.8
2002,WP232002,35.0,21.0,45.0,19.5,52.5,10.0,24.0,34.0,994.0,1004.0,990.0,short,20.2,21.0,21.9
2003,WP232003,35.0,30.0,35.0,1.5,37.5,0.0,5.0,5.0,997.0,1000.0,997.0,short,14.1,14.1,18.7
2004,WP232004,35.0,23.0,60.0,25.5,79.5,25.0,37.0,62.0,1000.0,1012.0,980.0,medium,16.8,19.0,30.9
2005,WP232005,35.0,25.0,45.0,13.5,52.5,10.0,20.0,30.0,1006.0,1010.0,1002.0,short,13.2,14.5,19.5
2006,WP232006,38.0,23.0,125.0,28.5,100.5,87.0,102.0,189.0,1003.0,1011.0,925.0,medium,15.8,16.2,17.0
2007,WP232007,35.0,29.0,80.0,67.5,133.5,45.0,51.0,96.0,1004.0,1000.0,970.0,long,10.0,10.8,14.6
2008,WP232008,35.0,44.0,45.0,19.5,22.5,10.0,1.0,11.0,1006.0,991.0,991.0,short,24.7,28.6,36.8
2009,WP232009,35.0,29.0,90.0,49.5,127.5,55.0,61.0,116.0,1004.0,1004.0,955.0,medium,13.3,16.2,12.7
2012,WP232012,35.0,30.0,55.0,43.5,76.5,20.0,25.0,45.0,998.0,1009.0,990.0,medium,17.8,26.8,31.2
2013,WP232013,35.0,34.0,120.0,67.5,46.5,85.0,86.0,171.0,1000.0,990.0,935.0,medium,16.8,25.2,36.6
2014,WP232014,35.0,20.0,45.0,19.5,73.5,10.0,25.0,35.0,998.0,1006.0,996.0,short,8.5,9.7,6.4
2015,WP232015,34.0,63.0,70.0,97.5,22.5,36.0,7.0,43.0,996.0,965.0,965.0,medium,18.8,25.2,32.6
2016,WP232016,35.0,75.0,130.0,76.5,28.5,95.0,55.0,150.0,1000.0,963.0,925.0,medium,20.3,30.3,37.0
2018,WP232018,35.0,38.0,115.0,91.5,58.5,80.0,77.0,157.0,1004.0,997.0,950.0,medium,13.8,24.2,41.2
2019,WP232019,35.0,25.0,105.0,259.5,31.5,70.0,80.0,150.0,997.0,1007.0,955.0,long,13.1,21.4,22.9
2020,WP232020,35.0,34.0,50.0,49.5,70.5,15.0,16.0,31.0,1002.0,1000.0,992.0,medium,19.6,20.2,22.7
2021,WP232021,35.0,45.0,55.0,142.5,28.5,20.0,10.0,30.0,1001.0,1001.0,996.0,medium,16.9,28.1,33.3
2022,WP232022,35.0,23.0,90.0,52.5,76.5,55.0,67.0,122.0,995.0,1006.0,965.0,medium,18.8,19.1,17.4
2024,WP232024,35.0,45.0,140.0,109.5,58.5,105.0,95.0,200.0,998.0,997.0,925.0,medium,15.3,19.1,29.3
1982,WP241982,35.0,19.0,115.0,73.5,139.5,80.0,96.0,176.0,998.0,1008.0,935.0,long,16.2,17.6,19.0
1983,WP241983,35.0,15.0,55.0,31.5,37.5,20.0,40.0,60.0,1000.0,1006.0,990.0,short,11.6,14.7,19.0
1985,WP241985,35.0,63.0,100.0,157.5,34.5,65.0,37.0,102.0,1002.0,992.0,965.0,medium,14.1,22.9,26.3
1986,WP241986,40.0,30.0,100.0,61.5,103.5,60.0,70.0,130.0,996.0,1016.0,940.0,medium,13.3,18.9,22.0
1987,WP241987,35.0,15.0,45.0,13.5,19.5,10.0,30.0,40.0,1002.0,1003.0,999.0,short,12.1,12.6,14.7
1988,WP241988,35.0,23.0,125.0,61.5,157.5,90.0,102.0,192.0,994.0,1012.0,950.0,long,8.8,9.9,16.3
1989,WP241989,35.0,23.0,50.0,19.5,76.5,15.0,27.0,42.0,1004.0,1006.0,980.0,short,18.4,20.7,32.3
1990,WP241990,35.0,30.0,35.0,1.5,16.5,0.0,5.0,5.0,1002.0,1003.0,1002.0,short,13.0,13.0,12.9
1991,WP241991,35.0,58.0,125.0,73.5,118.5,90.0,67.0,157.0,1000.0,978.0,925.0,medium,14.9,18.3,41.6
1992,WP241992,35.0,25.0,90.0,55.5,271.5,55.0,65.0,120.0,1000.0,1008.0,970.0,long,13.9,11.9,9.6
1993,WP241993,35.0,30.0,80.0,37.5,31.5,45.0,50.0,95.0,998.0,1006.0,965.0,short,19.1,21.1,23.8
1994,WP241994,35.0,60.0,85.0,109.5,46.5,50.0,25.0,75.0,1000.0,991.0,960.0,medium,22.2,30.5,40.8
1995,WP241995,35.0,20.0,75.0,49.5,61.5,40.0,55.0,95.0,1004.0,1008.0,990.0,medium,15.2,18.0,22.3
1996,WP241996,35.0,30.0,45.0,13.5,31.5,10.0,15.0,25.0,995.0,995.0,995.0,short,15.5,15.8,17.8
1997,WP241997,35.0,70.0,145.0,73.5,82.5,110.0,75.0,185.0,1006.0,982.0,925.0,medium,13.6,21.7,43.8
1998,WP241998,35.0,30.0,90.0,46.5,73.5,55.0,60.0,115.0,994.0,1008.0,970.0,medium,10.8,11.4,14.4
1999,WP241999,35.0,48.0,140.0,79.5,67.5,105.0,92.0,197.0,992.0,980.0,930.0,medium,22.1,25.9,44.7
2000,WP242000,35.0,20.0,55.0,31.5,91.5,20.0,35.0,55.0,994.0,1000.0,988.0,medium,23.7,25.5,16.3
2001,WP242001,35.0,65.0,105.0,37.5,88.5,70.0,40.0,110.0,1000.0,987.0,950.0,medium,15.1,19.7,33.4
2002,WP242002,35.0,21.0,55.0,25.5,64.5,20.0,34.0,54.0,1004.0,1006.0,990.0,short,16.6,18.3,21.4
2003,WP242003,35.0,21.0,75.0,37.5,94.5,40.0,54.0,94.0,996.0,1009.0,980.0,medium,13.2,16.9,25.9
2004,WP242004,35.0,23.0,35.0,1.5,46.5,0.0,12.0,12.0,996.0,1010.0,996.0,short,24.4,24.4,29.1
2005,WP242005,35.0,23.0,70.0,85.5,76.5,35.0,47.0,82.0,1004.0,1003.0,985.0,medium,8.5,13.4,18.8
2006,WP242006,35.0,20.0,135.0,79.5,196.5,100.0,115.0,215.0,1002.0,1004.0,915.0,long,10.0,13.3,10.7
2007,WP242007,35.0,35.0,95.0,73.5,94.5,60.0,60.0,120.0,1000.0,998.0,955.0,medium,13.6,14.2,20.5
2008,WP242008,35.0,29.0,55.0,37.5,127.5,20.0,26.0,46.0,1004.0,1006.0,985.0,medium,13.0,16.8,11.7
2012,WP242012,35.0,23.0,105.0,85.5,49.5,70.0,82.0,152.0,998.0,1008.0,945.0,medium,9.7,17.5,21.6
2013,WP242013,38.0,25.0,100.0,52.5,121.5,62.0,75.0,137.0,999.0,1006.0,965.0,medium,14.4,15.5,16.4
2015,WP242015,40.0,29.0,130.0,97.5,91.5,90.0,101.0,191.0,1000.0,1000.0,925.0,medium,15.9,15.9,19.6
2016,WP242016,35.0,24.0,115.0,49.5,100.5,80.0,91.0,171.0,998.0,1003.0,935.0,medium,13.8,15.7,22.9
2017,WP242017,35.0,25.0,90.0,58.5,28.5,55.0,65.0,120.0,994.0,1004.0,955.0,short,18.2,20.3,20.4
2019,WP242019,35.0,68.0,165.0,76.5,67.5,130.0,97.0,227.0,1000.0,992.0,905.0,medium,13.2,20.1,28.8
2020,WP242020,35.0,23.0,45.0,7.5,34.5,10.0,22.0,32.0,996.0,1005.0,992.0,short,12.9,12.7,12.6
2021,WP242021,35.0,35.0,60.0,49.5,43.5,25.0,25.0,50.0,990.0,998.0,975.0,short,17.6,18.8,19.1
2024,WP242024,35.0,22.0,130.0,91.5,136.5,95.0,108.0,203.0,1002.0,1007.0,945.0,long,10.8,18.5,13.5
1984,WP251984,35.0,58.0,155.0,85.5,94.5,120.0,97.0,217.0,1002.0,970.0,880.0,medium,9.4,16.0,31.6
1985,WP251985,35.0,20.0,45.0,103.5,25.5,10.0,25.0,35.0,1002.0,1008.0,998.0,medium,8.0,12.0,13.3
1986,WP251986,40.0,25.0,135.0,109.5,253.5,95.0,110.0,205.0,998.0,1012.0,905.0,long,8.1,15.5,25.5
1987,WP251987,35.0,20.0,100.0,103.5,109.5,65.0,80.0,145.0,1004.0,1008.0,960.0,long,10.5,11.8,10.0
1988,WP251988_2,35.0,29.0,65.0,31.5,43.5,30.0,36.0,66.0,996.0,1004.0,975.0,short,9.2,10.2,13.0
1989,WP251989,35.0,40.0,65.0,25.5,49.5,30.0,25.0,55.0,994.0,1000.0,970.0,short,25.3,30.2,44.5
1990,WP251990,35.0,63.0,90.0,55.5,82.5,55.0,27.0,82.0,996.0,978.0,955.0,medium,15.5,19.9,34.8
1991,WP251991,35.0,30.0,145.0,79.5,154.5,110.0,115.0,225.0,1000.0,1000.0,895.0,long,11.3,14.8,22.4
1992,WP251992,35.0,40.0,95.0,121.5,58.5,60.0,55.0,115.0,1000.0,996.0,950.0,medium,10.6,19.0,32.9
1993,WP251993,35.0,50.0,140.0,97.5,94.5,105.0,90.0,195.0,1000.0,987.0,915.0,medium,13.4,19.8,36.3
1994,WP251994_2,34.0,15.0,50.0,100.5,55.5,16.0,35.0,51.0,999.0,1004.0,990.0,medium,15.0,19.4,19.6
1995,WP251995,35.0,20.0,45.0,19.5,97.5,10.0,25.0,35.0,1002.0,1002.0,996.0,medium,21.9,24.7,22.3
1996,WP251996,35.0,45.0,75.0,79.5,112.5,40.0,30.0,70.0,1002.0,982.0,965.0,medium,16.8,21.7,35.5
1997,WP251997,35.0,30.0,40.0,7.5,19.5,5.0,10.0,15.0,1006.0,1008.0,1006.0,short,14.9,14.8,15.2
1998,WP251998,35.0,35.0,35.0,1.5,31.5,0.0,0.0,0.0,998.0,1004.0,998.0,short,8.1,8.1,8.3
1999,WP251999,35.0,15.0,40.0,7.5,55.5,5.0,25.0,30.0,1002.0,1010.0,992.0,short,19.4,19.9,23.1
2000,WP252000,35.0,70.0,75.0,61.5,22.5,40.0,5.0,45.0,1000.0,987.0,980.0,short,22.7,33.3,43.4
2001,WP252001,35.0,34.0,90.0,85.5,64.5,55.0,56.0,111.0,1002.0,996.0,960.0,medium,17.2,23.9,33.2
2002,WP252002,35.0,53.0,135.0,67.5,64.5,100.0,82.0,182.0,1000.0,980.0,930.0,medium,15.7,20.9,45.1
2003,WP252003,35.0,25.0,75.0,85.5,82.5,40.0,50.0,90.0,1000.0,1006.0,970.0,medium,12.0,14.3,21.2
2004,WP252004,35.0,48.0,125.0,91.5,130.5,90.0,77.0,167.0,1000.0,992.0,940.0,long,12.7,20.1,36.0
2005,WP252005,35.0,25.0,45.0,13.5,49.5,10.0,20.0,30.0,1000.0,1002.0,1000.0,short,8.3,9.0,7.9
2006,WP252006,35.0,25.0,100.0,55.5,112.5,65.0,75.0,140.0,998.0,1009.0,945.0,medium,10.1,12.2,17.7
2008,WP252008,35.0,29.0,40.0,7.5,28.5,5.0,11.0,16.0,1004.0,1008.0,1004.0,short,26.3,27.3,30.9
2009,WP252009,35.0,23.0,45.0,13.5,34.5,10.0,22.0,32.0,1004.0,1002.0,1000.0,short,20.7,20.9,20.7
2013,WP252013,35.0,63.0,120.0,73.5,52.5,85.0,57.0,142.0,996.0,955.0,930.0,medium,13.5,20.6,34.4
2015,WP252015,35.0,36.0,125.0,103.5,166.5,90.0,89.0,179.0,1000.0,983.0,930.0,long,14.6,19.8,35.1
2016,WP252016,35.0,28.0,145.0,88.5,76.5,110.0,117.0,227.0,998.0,1001.0,900.0,medium,8.9,16.0,26.6
2017,WP252017,35.0,80.0,135.0,133.5,28.5,100.0,55.0,155.0,1000.0,945.0,915.0,medium,10.2,23.8,33.4
2018,WP252018,35.0,46.0,155.0,79.5,112.5,120.0,109.0,229.0,1000.0,975.0,915.0,medium,15.4,18.3,44.8
2019,WP252019,35.0,25.0,65.0,49.5,70.5,30.0,40.0,70.0,994.0,1004.0,975.0,medium,13.4,12.6,13.1
2020,WP252020,35.0,25.0,115.0,91.5,61.5,80.0,90.0,170.0,1000.0,1014.0,955.0,medium,13.3,15.6,20.1
2021,WP252021,35.0,65.0,85.0,91.5,28.5,50.0,20.0,70.0,1006.0,978.0,965.0,medium,13.8,24.8,33.0
2024,WP252024,35.0,25.0,140.0,169.5,97.5,105.0,115.0,220.0,1004.0,1012.0,920.0,long,13.7,12.6,16.8
1982,WP261982,35.0,23.0,105.0,109.5,178.5,70.0,82.0,152.0,996.0,998.0,940.0,long,14.5,25.9,32.7
1984,WP261984,35.0,29.0,65.0,61.5,175.5,30.0,36.0,66.0,998.0,1006.0,975.0,long,12.3,14.7,13.0
1985,WP261985,35.0,25.0,60.0,31.5,103.5,25.0,35.0,60.0,1004.0,1008.0,992.0,medium,7.5,7.7,5.0
1986,WP261986,35.0,25.0,40.0,7.5,115.5,5.0,15.0,20.0,998.0,1008.0,994.0,medium,8.0,8.2,25.3
1988,WP261988,35.0,29.0,55.0,19.5,85.5,20.0,26.0,46.0,998.0,1010.0,992.0,medium,13.4,14.7,14.0
1989,WP261989,35.0,30.0,130.0,133.5,139.5,95.0,100.0,195.0,996.0,1004.0,925.0,long,15.0,18.1,17.0
1990,WP261990,35.0,15.0,40.0,13.5,49.5,5.0,25.0,30.0,998.0,1006.0,998.0,short,14.0,13.8,14.4
1991,WP261991,35.0,25.0,130.0,67.5,277.5,95.0,105.0,200.0,1006.0,1010.0,925.0,long,8.0,16.0,14.5
1992,WP261992,35.0,15.0,80.0,49.5,223.5,45.0,65.0,110.0,1002.0,1004.0,980.0,long,11.6,14.5,15.3
1993,WP261993,35.0,60.0,70.0,49.5,112.5,35.0,10.0,45.0,996.0,980.0,970.0,medium,16.7,16.6,34.9
1994,WP261994,35.0,43.0,135.0,103.5,100.5,100.0,92.0,192.0,1002.0,981.0,910.0,long,9.7,20.2,42.8
1995,WP261995,35.0,55.0,140.0,67.5,70.5,105.0,85.0,190.0,1004.0,989.0,940.0,medium,13.4,20.9,31.2
1996,WP261996,35.0,58.0,130.0,85.5,184.5,95.0,72.0,167.0,998.0,988.0,935.0,long,16.2,19.4,43.7
1999,WP261999,35.0,23.0,110.0,49.5,136.5,75.0,87.0,162.0,1006.0,1012.0,955.0,medium,17.6,18.2,30.4
2000,WP262000,35.0,46.0,135.0,94.5,70.5,100.0,89.0,189.0,1004.0,956.0,925.0,medium,15.0,23.6,41.1
2001,WP262001,35.0,48.0,140.0,115.5,88.5,105.0,92.0,197.0,1004.0,978.0,925.0,long,5.7,17.1,37.4
2002,WP262002_2,35.0,55.0,70.0,55.5,22.5,35.0,15.0,50.0,990.0,990.0,985.0,short,14.8,25.8,29.9
2003,WP262003,35.0,50.0,145.0,163.5,118.5,110.0,95.0,205.0,1000.0,980.0,915.0,long,8.8,14.9,36.1
2004,WP262004,35.0,43.0,140.0,91.5,46.5,105.0,97.0,202.0,996.0,994.0,920.0,medium,16.7,23.9,38.8
2008,WP262008,35.0,23.0,40.0,19.5,19.5,5.0,17.0,22.0,1000.0,1004.0,994.0,short,10.4,11.5,12.6
2009,WP262009,35.0,20.0,155.0,55.5,184.5,120.0,135.0,255.0,1002.0,1001.0,905.0,long,8.3,12.6,21.9
2012,WP262012,35.0,23.0,150.0,163.5,130.5,115.0,127.0,242.0,1004.0,1005.0,930.0,long,4.3,7.6,18.2
2013,WP262013,35.0,36.0,140.0,76.5,160.5,105.0,104.0,209.0,998.0,980.0,920.0,long,11.9,17.1,32.2
2016,WP262016,35.0,65.0,90.0,61.5,22.5,55.0,25.0,80.0,996.0,968.0,960.0,short,13.8,19.5,25.7
2018,WP262018,35.0,20.0,155.0,109.5,133.5,120.0,135.0,255.0,1000.0,1004.0,905.0,long,13.1,14.0,24.1
2019,WP262019,35.0,48.0,115.0,73.5,46.5,80.0,67.0,147.0,1000.0,997.0,965.0,medium,16.1,21.1,26.5
2021,WP262021,34.0,25.0,34.0,1.5,16.5,0.0,9.0,9.0,1004.0,1005.0,1004.0,short,12.1,12.1,13.3
2022,WP262022,35.0,25.0,75.0,97.5,52.5,40.0,50.0,90.0,992.0,1007.0,975.0,medium,11.5,18.3,22.1
2024,WP262024,40.0,23.0,80.0,31.5,118.5,40.0,57.0,97.0,1002.0,1008.0,980.0,medium,14.5,15.5,20.4
1982,WP271982,35.0,25.0,100.0,79.5,271.5,65.0,75.0,140.0,1002.0,1005.0,940.0,long,7.0,11.5,10.2
1984,WP271984,35.0,15.0,120.0,91.5,109.5,85.0,105.0,190.0,1000.0,1008.0,925.0,long,5.4,11.2,19.0
1985,WP271985,35.0,55.0,100.0,61.5,88.5,65.0,45.0,110.0,1000.0,999.0,950.0,medium,10.1,13.6,18.5
1986,WP271986,35.0,23.0,95.0,121.5,133.5,60.0,72.0,132.0,1000.0,1010.0,950.0,long,7.7,10.8,9.8
1989,WP271989,35.0,30.0,80.0,43.5,37.5,45.0,50.0,95.0,998.0,1000.0,970.0,short,20.0,18.4,20.0
1990,WP271990,35.0,20.0,150.0,67.5,187.5,115.0,130.0,245.0,994.0,1010.0,915.0,long,7.7,7.9,22.2
1991,WP271991_2,35.0,25.0,45.0,13.5,97.5,10.0,20.0,30.0,998.0,1008.0,992.0,medium,12.8,12.1,9.5
1992,WP271992,35.0,53.0,110.0,61.5,166.5,75.0,57.0,132.0,998.0,985.0,935.0,long,12.3,18.6,31.4
1993,WP271993,35.0,25.0,35.0,1.5,46.5,0.0,10.0,10.0,998.0,1011.0,998.0,short,16.9,16.9,27.2
1994,WP271994,35.0,30.0,45.0,49.5,121.5,10.0,15.0,25.0,1002.0,1004.0,992.0,medium,13.6,15.8,30.8
1995,WP271995,35.0,30.0,65.0,55.5,25.5,30.0,35.0,65.0,1004.0,1004.0,985.0,short,13.1,13.4,13.4
1996,WP271996,35.0,15.0,65.0,43.5,103.5,30.0,50.0,80.0,998.0,1004.0,985.0,medium,17.6,19.9,17.7
1997,WP271997,35.0,45.0,160.0,103.5,178.5,125.0,115.0,240.0,1004.0,997.0,905.0,long,11.0,14.7,28.9
1999,WP271999,35.0,29.0,35.0,1.5,31.5,0.0,6.0,6.0,990.0,1006.0,990.0,short,15.9,15.9,18.0
2000,WP272000,35.0,25.0,35.0,1.5,43.5,0.0,10.0,10.0,1004.0,1006.0,1004.0,short,27.3,27.3,30.0
2001,WP272001,35.0,25.0,115.0,85.5,49.5,80.0,90.0,170.0,996.0,1004.0,940.0,medium,10.7,13.6,13.4
2003,WP272003,35.0,25.0,35.0,1.5,55.5,0.0,10.0,10.0,1004.0,1006.0,1004.0,short,13.7,13.7,9.4
2004,WP272004,35.0,45.0,125.0,103.5,88.5,90.0,80.0,170.0,998.0,985.0,940.0,medium,14.1,19.3,35.9
2007,WP272007,35.0,25.0,50.0,25.5,52.5,15.0,25.0,40.0,1002.0,1004.0,994.0,short,27.5,28.0,37.6
2008,WP272008,35.0,26.0,85.0,97.5,64.5,50.0,59.0,109.0,1000.0,1005.0,970.0,medium,13.1,15.4,23.6
2011,WP272011,35.0,25.0,50.0,49.5,61.5,15.0,25.0,40.0,1004.0,1002.0,992.0,medium,7.3,8.9,9.2
2012,WP272012,35.0,15.0,35.0,1.5,91.5,0.0,20.0,20.0,1000.0,1006.0,1000.0,short,10.8,10.8,7.1
2015,WP272015,35.0,35.0,120.0,91.5,142.5,85.0,85.0,170.0,1002.0,1005.0,935.0,long,4.4,11.2,27.5
2016,WP272016,35.0,25.0,35.0,1.5,85.5,0.0,10.0,10.0,1006.0,1014.0,1002.0,short,15.6,15.6,21.3
2017,WP272017,35.0,55.0,65.0,151.5,22.5,30.0,10.0,40.0,996.0,975.0,975.0,medium,10.2,27.1,31.7
2018,WP272018,35.0,23.0,45.0,25.5,52.5,10.0,22.0,32.0,1006.0,1004.0,998.0,short,21.4,20.8,21.5
2019,WP272019,35.0,23.0,90.0,55.5,46.5,55.0,67.0,122.0,1000.0,1008.0,975.0,medium,15.9,19.2,14.3
2021,WP272021,35.0,53.0,130.0,76.5,25.5,95.0,77.0,172.0,1002.0,990.0,925.0,medium,12.5,20.2,27.2
2022,WP272022,35.0,15.0,40.0,4.5,73.5,5.0,25.0,30.0,1002.0,1010.0,1002.0,short,7.7,7.4,6.7
2024,WP272024,35.0,23.0,130.0,55.5,64.5,95.0,107.0,202.0,1004.0,1007.0,940.0,medium,12.5,16.6,22.1
1982,WP281982,35.0,25.0,65.0,37.5,67.5,30.0,40.0,70.0,1006.0,1010.0,980.0,medium,11.1,15.0,22.0
1984,WP281984,35.0,19.0,130.0,145.5,205.5,95.0,111.0,206.0,1002.0,1006.0,910.0,long,14.0,14.3,12.0
1986,WP281986,35.0,25.0,90.0,133.5,121.5,55.0,65.0,120.0,998.0,1014.0,955.0,long,11.3,13.4,18.5
1989,WP281989,35.0,65.0,80.0,85.5,76.5,45.0,15.0,60.0,998.0,976.0,950.0,medium,11.7,22.0,47.5
1990,WP281990,35.0,28.0,50.0,13.5,22.5,15.0,22.0,37.0,994.0,1004.0,990.0,short,12.6,12.7,12.7
1991,WP281991,35.0,38.0,55.0,37.5,88.5,20.0,17.0,37.0,1000.0,1000.0,980.0,medium,14.2,16.3,28.1
1992,WP281992,35.0,70.0,145.0,151.5,58.5,110.0,75.0,185.0,998.0,981.0,915.0,long,8.4,17.9,32.1
1994,WP281994,35.0,60.0,135.0,139.5,124.5,100.0,75.0,175.0,996.0,985.0,925.0,long,12.7,20.2,40.6
1995,WP281995,35.0,25.0,120.0,103.5,61.5,85.0,95.0,180.0,1004.0,1004.0,950.0,medium,8.5,13.8,14.5
1996,WP281996,35.0,65.0,130.0,55.5,154.5,95.0,65.0,160.0,1004.0,988.0,935.0,long,15.6,16.0,34.2
1997,WP281997,35.0,78.0,160.0,73.5,166.5,125.0,82.0,207.0,1004.0,988.0,905.0,long,12.8,14.6,29.9
2000,WP282000,35.0,20.0,40.0,13.5,145.5,5.0,20.0,25.0,997.0,998.0,997.0,medium,11.0,11.5,17.4
2001,WP282001,35.0,23.0,35.0,1.5,121.5,0.0,12.0,12.0,1000.0,1002.0,998.0,medium,14.2,14.2,24.0
2004,WP282004,35.0,63.0,110.0,163.5,70.5,75.0,47.0,122.0,1000.0,996.0,945.0,long,11.2,17.4,27.9
2009,WP282009,35.0,33.0,35.0,1.5,10.5,0.0,2.0,2.0,996.0,998.0,996.0,short,23.4,23.4,26.1
2013,WP282013,35.0,70.0,140.0,49.5,82.5,105.0,70.0,175.0,1000.0,960.0,905.0,medium,10.9,18.0,35.7
2015,WP282015,35.0,29.0,125.0,61.5,70.5,90.0,96.0,186.0,1001.0,1008.0,935.0,medium,9.7,12.6,13.1
2017,WP282017,35.0,25.0,90.0,43.5,31.5,55.0,65.0,120.0,1000.0,1008.0,970.0,short,12.5,12.8,14.0
2018,WP282018,35.0,73.0,140.0,85.5,136.5,105.0,67.0,172.0,1000.0,955.0,915.0,long,15.0,19.6,33.2
2019,WP282019,35.0,25.0,65.0,19.5,64.5,30.0,40.0,70.0,998.0,1014.0,990.0,short,17.7,20.1,27.1
2021,WP282021,35.0,43.0,150.0,61.5,112.5,115.0,107.0,222.0,996.0,1003.0,915.0,medium,6.2,9.7,19.4
2022,WP282022,35.0,25.0,40.0,13.5,37.5,5.0,15.0,20.0,1004.0,1006.0,1004.0,short,21.6,22.1,28.8
1984,WP291984,35.0,73.0,110.0,67.5,76.5,75.0,37.0,112.0,996.0,983.0,940.0,medium,7.8,12.5,26.2
1989,WP291989,35.0,29.0,70.0,82.5,49.5,35.0,41.0,76.0,998.0,1000.0,960.0,medium,10.4,16.6,19.0
1990,WP291990,35.0,65.0,140.0,109.5,91.5,105.0,75.0,180.0,1000.0,975.0,910.0,long,10.5,13.1,33.5
1991,WP291991,35.0,25.0,45.0,25.5,97.5,10.0,20.0,30.0,1006.0,1008.0,992.0,medium,10.4,12.8,16.2
1993,WP291993,35.0,40.0,50.0,67.5,46.5,15.0,10.0,25.0,996.0,993.0,980.0,medium,14.8,24.6,36.4
1994,WP291994_1,35.0,38.0,95.0,49.5,79.5,60.0,57.0,117.0,1002.0,994.0,965.0,medium,15.1,22.1,31.3
1994,WP291994_2,35.0,35.0,50.0,43.5,52.5,15.0,15.0,30.0,998.0,999.0,992.0,short,22.5,31.7,39.2
1995,WP291995,35.0,15.0,155.0,145.5,157.5,120.0,140.0,260.0,1008.0,1014.0,910.0,long,10.2,12.7,19.7
1996,WP291996_2,35.0,53.0,110.0,85.5,136.5,75.0,57.0,132.0,1004.0,993.0,950.0,long,15.8,22.8,32.7
1997,WP291997_2,34.0,65.0,155.0,67.5,157.5,121.0,90.0,211.0,994.0,980.0,910.0,long,6.9,12.7,28.7
1999,WP291999,35.0,20.0,35.0,1.5,43.5,0.0,15.0,15.0,995.0,998.0,995.0,short,12.2,12.2,13.1
2000,WP292000,35.0,20.0,105.0,67.5,85.5,70.0,85.0,155.0,1000.0,1010.0,965.0,medium,20.9,24.1,25.2
2001,WP292001,35.0,30.0,35.0,1.5,67.5,0.0,5.0,5.0,1004.0,1000.0,1000.0,short,6.2,6.2,7.1
2002,WP292002,35.0,40.0,75.0,43.5,25.5,40.0,35.0,75.0,1006.0,996.0,980.0,short,21.8,30.4,34.4
2004,WP292004,35.0,25.0,115.0,91.5,187.5,80.0,90.0,170.0,1000.0,1002.0,950.0,long,12.0,15.8,11.3
2013,WP292013,35.0,23.0,105.0,76.5,64.5,70.0,82.0,152.0,998.0,1009.0,970.0,medium,16.1,19.6,16.3
2016,WP292016,35.0,25.0,80.0,67.5,19.5,45.0,55.0,100.0,1002.0,1006.0,992.0,short,10.7,16.5,17.2
2019,WP292019,35.0,25.0,120.0,151.5,97.5,85.0,95.0,180.0,998.0,1002.0,950.0,long,11.0,12.9,8.5
2022,WP292022,35.0,25.0,50.0,13.5,37.5,15.0,25.0,40.0,1002.0,1004.0,998.0,short,17.5,19.1,18.0
1984,WP301984,35.0,33.0,125.0,103.5,46.5,90.0,92.0,182.0,1000.0,999.0,940.0,medium,8.3,17.5,23.4
