YEAR,USA_ATCF_ID,DELV
2021,WP012021,0.0
2021,WP012021,0.0
2021,WP012021,0.0
2021,WP012021,-5.0
2021,WP012021,-10.0
2021,WP012021,2.0
2021,WP012021,4.0
2021,WP012021,-3.0
2021,WP012021,0.0
2022,WP012022,0.0
2022,WP012022,-2.0
2022,WP012022,-5.0
2022,WP012022,-8.0
2023,WP012023,0.0
2023,WP012023,0.0
2023,WP012023,0.0
2023,WP012023,-2.0
2023,WP012023,-5.0
2023,WP012023,-8.0
2023,WP012023,-10.0
2023,WP012023,-7.0
2023,WP012023,-5.0
2023,WP012023,-3.0
2023,WP012023,0.0
2023,WP012023,-5.0
2024,WP012024,-5.0
2024,WP012024,0.0
2024,WP012024,0.0
2024,WP012024,0.0
2024,WP012024,-5.0
2024,WP012024,-10.0
2024,WP012024,-10.0
2024,WP012024,-10.0
2024,WP012024,-5.0
2024,WP012024,0.0
2024,WP012024,3.0
2024,WP012024,5.0
2024,WP012024,7.0
2024,WP012024,10.0
2024,WP012024,3.0
2024,WP012024,-5.0
2024,WP012024,-8.0
2024,WP012024,-10.0
2024,WP012024,-2.0
2024,WP012024,5.0
2024,WP012024,-3.0
2024,WP012024,-10.0
2024,WP012024,-10.0
2024,WP012024,-10.0
2024,WP012024,-7.0
2024,WP012024,-5.0
2024,WP012024,-5.0
2024,WP012024,-5.0
2024,WP012024,-8.0
1982,WP021982,-5.0
1982,WP021982,-5.0
1982,WP021982,-5.0
1982,WP021982,-8.0
1982,WP021982,-10.0
1982,WP021982,-7.0
1982,WP021982,-5.0
1982,WP021982,-5.0
1982,WP021982,-5.0
1982,WP021982,-8.0
1982,WP021982,-10.0
1982,WP021982,-7.0
1982,WP021982,-5.0
1982,WP021982,-5.0
1982,WP021982,-5.0
1982,WP021982,-8.0
1982,WP021982,-10.0
1982,WP021982,-7.0
1982,WP021982,-5.0
1982,WP021982,0.0
1982,WP021982,5.0
1982,WP021982,5.0
1982,WP021982,5.0
1982,WP021982,2.0
1982,WP021982,0.0
1982,WP021982,-2.0
1982,WP021982,-5.0
1982,WP021982,-3.0
1982,WP021982,0.0
1982,WP021982,-2.0
1982,WP021982,-5.0
1982,WP021982,-3.0
1982,WP021982,0.0
1982,WP021982,-2.0
1982,WP021982,-5.0
1982,WP021982,-5.0
1982,WP021982,-5.0
1982,WP021982,-3.0
1982,WP021982,0.0
1982,WP021982,0.0
1982,WP021982,0.0
1982,WP021982,0.0
1982,WP021982,0.0
1982,WP021982,0.0
1982,WP021982,0.0
1982,WP021982,0.0
1982,WP021982,0.0
1982,WP021982,0.0
1982,WP021982,0.0
1982,WP021982,-2.0
1982,WP021982,-5.0
1983,WP021983,-5.0
1983,WP021983,-3.0
1983,WP021983,0.0
1983,WP021983,-2.0
1983,WP021983,-5.0
1983,WP021983,-3.0
1983,WP021983,0.0
1983,WP021983,-2.0
1983,WP021983,-5.0
1983,WP021983,-10.0
1983,WP021983,-15.0
1983,WP021983,-10.0
1983,WP021983,-5.0
1983,WP021983,-3.0
1983,WP021983,0.0
1983,WP021983,-2.0
1983,WP021983,-5.0
1983,WP021983,-7.0
1984,WP021984,0.0
1984,WP021984,-2.0
1984,WP021984,-5.0
1984,WP021984,-8.0
1984,WP021984,-10.0
1984,WP021984,-10.0
1984,WP021984,-10.0
1984,WP021984,-7.0
1984,WP021984,-5.0
1984,WP021984,1.0
1984,WP021984,-1.0
1984,WP021984,-8.0
1984,WP021984,-6.0
1985,WP021985,-10.0
1985,WP021985,-5.0
1985,WP021985,0.0
1985,WP021985,0.0
1985,WP021985,0.0
1985,WP021985,0.0
1985,WP021985,0.0
1985,WP021985,-5.0
1985,WP021985,-10.0
1985,WP021985,-5.0
1985,WP021985,0.0
1985,WP021985,0.0
1985,WP021985,0.0
1985,WP021985,0.0
1985,WP021985,0.0
1985,WP021985,0.0
1985,WP021985,-3.0
1985,WP021985,0.0
1985,WP021985,5.0
1985,WP021985,5.0
1985,WP021985,5.0
1985,WP021985,5.0
1985,WP021985,5.0
1985,WP021985,5.0
1985,WP021985,5.0
1985,WP021985,0.0
1985,WP021985,-5.0
1985,WP021985,-5.0
1985,WP021985,-5.0
1985,WP021985,-3.0
1985,WP021985,0.0
1985,WP021985,0.0
1985,WP021985,0.0
1985,WP021985,-2.0
1985,WP021985,-5.0
1985,WP021985,-3.0
1985,WP021985,0.0
1985,WP021985,0.0
1985,WP021985,0.0
1985,WP021985,0.0
1985,WP021985,0.0
1985,WP021985,-2.0
1985,WP021985,-5.0
1985,WP021985,-3.0
1985,WP021985,0.0
1985,WP021985,-2.0
1985,WP021985,-5.0
1985,WP021985,-3.0
1985,WP021985,0.0
1985,WP021985,-2.0
1986,WP021986,-5.0
1986,WP021986,-5.0
1986,WP021986,-5.0
1986,WP021986,-8.0
1986,WP021986,-10.0
1986,WP021986,-10.0
1986,WP021986,-10.0
1986,WP021986,-7.0
1986,WP021986,-5.0
1986,WP021986,-5.0
1986,WP021986,-5.0
1986,WP021986,-5.0
1986,WP021986,-5.0
1986,WP021986,-5.0
1986,WP021986,-5.0
1986,WP021986,-3.0
1986,WP021986,0.0
